customer_id,order_id,purchase_date,product_id,product_category,quantity,unit_price,discount,total_order_value
9ca61efa,6c6947df,2024-06-24,book_79,Romance,1,31.39,0.0,31.39
33a53129,39adb659,2024-03-01,book_28,Sci-Fi,1,19.01,0.04,18.25
a89de055,32b7a351,2024-03-04,book_95,Sci-Fi,2,11.23,0.12,19.76
991613e7,d9821e7e,2024-04-08,book_20,Children,5,9.2,0.05,43.7
2a05fa4d,6994cbf2,2024-07-27,book_32,Children,5,25.4,0.17,105.41
fb338b96,9f0d616b,2024-08-21,book_13,Sci-Fi,1,32.42,0.27,23.67
f8c4c007,fae049c1,2024-07-15,book_59,Romance,3,33.3,0.16,83.92
f6416413,4275449e,2024-05-04,book_5,Children,5,16.78,0.25,62.93
e60ccdd7,087cceeb,2024-03-08,book_25,Educational,2,17.37,0.17,28.83
670a58dc,81a73215,2024-01-18,book_7,Romance,5,16.19,0.03,78.52
04f5ee50,9858ad39,2024-08-01,book_25,Children,3,47.85,0.17,119.15
10fcbf89,ee894f95,2024-07-15,book_3,Non-Fiction,3,47.92,0.05,136.57
b9161287,66138d5f,2024-08-16,book_40,Sci-Fi,5,22.99,0.12,101.16
7e666b2f,000a4db0,2024-05-10,book_48,Sci-Fi,2,27.73,0.12,48.8
47ad4a57,e75ea0d6,2024-10-05,book_30,Non-Fiction,4,24.53,0.15,83.4
2a0c8621,f0bd46e6,2024-06-26,book_99,Educational,3,38.19,0.16,96.24
9a83dc5f,44b38683,2024-08-21,book_12,Fiction,1,8.35,0.0,8.35
133cfdd4,86832bc5,2024-06-23,book_42,Sci-Fi,4,15.52,0.29,44.08
2dc8e9c1,9a3d1d12,2024-02-12,book_30,Children,3,30.57,0.19,74.29
1cf00bbe,89ff17b7,2024-07-19,book_44,Educational,5,12.61,0.17,52.33
036be430,10b29bbf,2024-03-12,book_76,Fantasy,4,24.42,0.08,89.87
219949fb,ba21631c,2024-10-18,book_27,Children,5,23.22,0.19,94.04
5b8f2aa4,5f39c444,2024-04-13,book_25,Non-Fiction,1,7.71,0.27,5.63
2261fca8,26fa750b,2024-03-19,book_59,Fantasy,1,29.24,0.17,24.27
233820f4,4ca6b6a7,2024-08-03,book_78,Fantasy,5,9.12,0.18,37.39
c03c4d47,9a008ba0,2024-03-17,book_15,Romance,2,19.92,0.15,33.86
f3bfbd17,b89b58b5,2024-01-21,book_67,Sci-Fi,3,21.31,0.24,48.59
5565c673,ed51d918,2024-02-11,book_58,Fantasy,5,14.24,0.16,59.81
33da9485,6d4fe946,2024-10-30,book_44,Sci-Fi,4,17.62,0.27,51.45
a30f6d67,150c81dd,2024-08-13,book_4,Fantasy,5,9.86,0.26,36.48
e201ed7e,149b2b8a,2024-08-29,book_67,Non-Fiction,5,23.66,0.23,91.09
8105cb39,09dc7b69,2024-07-31,book_87,Sci-Fi,4,32.33,0.29,91.82
f71267f4,7bc3915a,2024-06-21,book_63,Educational,1,17.28,0.25,12.96
85337b76,9edeeaf6,2024-01-22,book_6,Non-Fiction,4,40.83,0.21,129.02
5321eca7,b3bc3ea8,2024-03-31,book_28,Non-Fiction,1,21.07,0.1,18.96
2e7300df,7aa66405,2024-09-20,book_89,Non-Fiction,3,33.32,0.21,78.97
1edec263,577c28ea,2024-10-05,book_40,Children,3,19.92,0.07,55.58
c4805585,15c21a90,2024-02-08,book_30,Fantasy,1,43.03,0.26,31.84
73a8c383,d134e98c,2024-10-08,book_6,Educational,1,42.14,0.25,31.61
db3440fe,f66c7f0d,2024-01-18,book_84,Children,3,28.99,0.1,78.27
813ed042,a8be28a3,2024-01-07,book_14,Romance,1,37.96,0.1,34.16
8d790956,b326de85,2024-06-16,book_8,Fiction,4,23.08,0.21,72.93
6d1a4891,85632428,2024-01-25,book_34,Romance,1,30.32,0.04,29.11
8c5755bc,0117385b,2024-06-23,book_24,Sci-Fi,3,36.88,0.05,105.11
d61b3f5a,8101ff59,2024-10-05,book_50,Fiction,1,29.17,0.06,27.42
5c65e4e2,d59cb5f6,2024-02-26,book_76,Non-Fiction,2,19.34,0.17,32.1
29ae6136,e9bce476,2024-03-13,book_49,Fantasy,3,8.46,0.16,21.32
b4f0a578,31a94939,2024-02-11,book_9,Romance,1,7.53,0.25,5.65
9b4b4e27,6bae8d23,2024-01-27,book_91,Children,5,48.63,0.22,189.66
c5d10244,125ec7d9,2024-05-28,book_62,Fantasy,3,23.98,0.22,56.11
0ebd93ec,c2673e7e,2024-07-12,book_91,Sci-Fi,1,29.25,0.05,27.79
847c11b9,374d8b11,2024-08-19,book_57,Fiction,4,41.23,0.03,159.97
ba93ec1d,662ead7e,2024-04-18,book_44,Fantasy,5,35.89,0.12,157.92
b75e22f4,2abea555,2024-01-05,book_83,Children,3,42.16,0.15,107.51
abb06eb4,eb1d6edc,2024-01-28,book_33,Educational,3,28.57,0.06,80.57
cc78d748,bf8881e0,2024-01-01,book_27,Fiction,5,36.5,0.05,173.38
28bc23a6,0732d7bd,2024-08-29,book_97,Sci-Fi,3,36.26,0.19,88.11
4b0c4784,2c1d7b58,2024-06-03,book_95,Non-Fiction,1,48.43,0.22,37.78
aedc9f62,82db5cb1,2024-02-13,book_91,Fiction,2,30.17,0.15,51.29
d8617273,e79862e9,2024-04-30,book_32,Sci-Fi,4,21.44,0.14,73.75
3db35f61,845337db,2024-05-16,book_9,Non-Fiction,4,23.56,0.15,80.1
e37be38f,5322c3b2,2024-02-07,book_42,Educational,1,42.58,0.26,31.51
094a7ef6,913f8bf2,2024-04-16,book_83,Educational,1,28.02,0.16,23.54
11db01f9,57dc5a0d,2024-02-27,book_93,Fantasy,3,49.19,0.15,125.43
2d0006c3,6528c9c5,2024-08-03,book_23,Fiction,4,19.57,0.24,59.49
ff5507cf,0f265acf,2024-10-22,book_63,Romance,5,14.04,0.03,68.09
16c2965f,a24900ca,2024-08-10,book_73,Children,3,37.75,0.23,87.2
eee12dff,03af9b09,2024-10-20,book_42,Sci-Fi,4,15.6,0.3,43.68
75a458fd,51c28a6e,2024-10-28,book_33,Romance,1,11.8,0.28,8.5
f8f48439,ad08f15f,2024-04-11,book_74,Romance,1,27.7,0.25,20.77
d2283a29,b2268f81,2024-02-12,book_79,Non-Fiction,1,7.94,0.12,6.99
c69c5cf4,05942371,2024-05-29,book_1,Educational,1,22.66,0.28,16.32
ab654c74,ddae2d46,2024-09-03,book_89,Non-Fiction,1,7.01,0.21,5.54
d45a42b9,44f1733a,2024-04-08,book_37,Sci-Fi,4,14.83,0.19,48.05
aa70d847,53d55cf8,2024-04-24,book_77,Fantasy,5,38.29,0.17,158.9
ee78edde,1107e77b,2024-10-11,book_68,Educational,5,45.2,0.17,187.58
de7e9a0f,d0e972fb,2024-01-29,book_73,Non-Fiction,5,8.03,0.06,37.74
8f119f33,9be6cd0c,2024-07-22,book_32,Fantasy,2,12.41,0.07,23.08
b2f15eae,a39f9c40,2024-07-11,book_74,Sci-Fi,1,43.6,0.12,38.37
17fe010a,789e27b9,2024-04-10,book_86,Sci-Fi,3,16.01,0.09,43.71
0a5f020a,2eadbd09,2024-07-03,book_25,Educational,4,23.7,0.16,79.63
8e8dbaae,7590f570,2024-03-27,book_2,Romance,1,29.39,0.01,29.1
a72ae765,4a969e02,2024-06-27,book_79,Children,3,18.43,0.12,48.66
6da9b5f7,2eee9f10,2024-02-12,book_7,Fantasy,4,43.15,0.04,165.7
b92d2d37,081a1ee1,2024-04-21,book_90,Romance,1,49.76,0.17,41.3
e8ea87a4,9f69c97e,2024-05-21,book_78,Romance,5,9.31,0.24,35.38
7b7d239d,8946657c,2024-01-25,book_39,Children,1,26.57,0.06,24.98
4d18dd78,dd31871f,2024-06-14,book_62,Non-Fiction,5,6.92,0.23,26.64
545e2803,73a4dce8,2024-07-26,book_43,Children,4,8.27,0.02,32.42
025e1a35,d934bada,2024-01-11,book_57,Fantasy,5,25.83,0.2,103.32
ef42a82e,aef698b1,2024-08-25,book_63,Sci-Fi,3,28.87,0.16,72.75
bbf3ec21,b7ed0d09,2024-09-14,book_78,Non-Fiction,2,43.41,0.01,85.95
73b3f6a1,7c0ca74c,2024-02-08,book_21,Educational,3,40.25,0.3,84.52
ae25a529,482c01c7,2024-07-21,book_96,Children,3,18.73,0.0,56.19
180ee248,5a41cf4c,2024-10-21,book_6,Fantasy,2,41.33,0.07,76.87
ae548c49,f30ba079,2024-05-23,book_94,Educational,2,6.07,0.1,10.93
20fc82cd,1d0dc610,2024-09-10,book_70,Sci-Fi,4,31.49,0.23,96.99
5b2889b6,8c5f3326,2024-04-25,book_68,Educational,5,38.7,0.18,158.67
6481bb7d,81b215de,2024-09-08,book_40,Sci-Fi,1,17.77,0.13,15.46
604f3248,fbe68273,2024-06-28,book_4,Fiction,5,24.05,0.14,103.41
1487f696,273b35d8,2024-09-03,book_14,Educational,2,17.5,0.0,35.0
ae11d38f,420a83c0,2024-07-07,book_55,Children,5,31.77,0.14,136.61
8033ca9e,ed63b17f,2024-09-09,book_84,Romance,3,14.97,0.2,35.93
ed0f96d7,0a2be4c0,2024-03-09,book_58,Fiction,3,29.99,0.28,64.78
31e7386e,eeb16e38,2024-03-02,book_22,Fiction,3,6.86,0.07,19.14
4d5a0b45,910f8770,2024-01-22,book_23,Non-Fiction,5,45.27,0.26,167.5
1d1129d2,90a32715,2024-03-22,book_3,Fiction,4,42.14,0.09,153.39
49d3ce1c,dcd467c9,2024-08-24,book_71,Children,5,27.47,0.08,126.36
9af03d34,4d954dca,2024-05-26,book_67,Sci-Fi,4,48.35,0.09,175.99
a1c76168,ec74318d,2024-03-16,book_74,Sci-Fi,3,35.5,0.3,74.55
1d7f0af8,4281bc03,2024-01-09,book_28,Children,4,28.78,0.22,89.79
d71d85d6,ac9d48d7,2024-04-13,book_1,Sci-Fi,1,11.81,0.19,9.57
1300b4c0,b972b327,2024-09-03,book_27,Fantasy,4,40.01,0.23,123.23
18012a97,ffb8635b,2024-08-04,book_13,Educational,2,9.69,0.25,14.54
3c038251,438cccb5,2024-02-24,book_90,Children,4,44.47,0.1,160.09
ecfd00b3,0324ef16,2024-02-28,book_36,Non-Fiction,5,6.21,0.28,22.36
3d63a787,13e8a512,2024-07-27,book_50,Educational,2,30.05,0.22,46.88
af6a05ee,0db131d0,2024-07-23,book_15,Fantasy,2,28.96,0.25,43.44
99f59148,2a135f69,2024-03-23,book_11,Sci-Fi,4,14.34,0.14,49.33
e751845d,9f27830d,2024-06-26,book_84,Fantasy,4,5.54,0.06,20.83
52bebdc0,adbba13b,2024-01-19,book_30,Fantasy,3,8.95,0.25,20.14
6700c6fe,680f8f2f,2024-09-14,book_94,Educational,4,41.36,0.16,138.97
94853a37,f6fde60f,2024-09-11,book_34,Romance,1,47.68,0.22,37.19
be2b7640,e38da156,2024-03-05,book_1,Fantasy,1,21.66,0.13,18.84
e6843dee,8e51105b,2024-03-22,book_56,Romance,2,21.67,0.23,33.37
182ae564,edc6b3d1,2024-03-08,book_16,Non-Fiction,1,12.0,0.13,10.44
037bbbd3,39333a53,2024-04-24,book_16,Fiction,4,24.41,0.29,69.32
b4b201ca,87e9f14e,2024-02-07,book_78,Educational,3,26.64,0.16,67.13
a7b9543c,53f910ff,2024-04-04,book_31,Educational,4,38.69,0.19,125.36
fe0b5af9,844ae226,2024-05-12,book_78,Non-Fiction,2,35.28,0.1,63.5
27cf8fae,1ed3073f,2024-08-08,book_6,Educational,2,6.38,0.14,10.97
ab7d14c4,68760c38,2024-02-05,book_69,Romance,5,25.55,0.22,99.65
49153f41,03587252,2024-02-17,book_63,Children,4,43.27,0.17,143.66
14e06294,e9cfde7e,2024-08-21,book_15,Sci-Fi,2,19.97,0.18,32.75
a14693f5,e10b1b28,2024-06-04,book_44,Sci-Fi,4,46.34,0.0,185.36
9759754e,35bc8815,2024-04-02,book_75,Non-Fiction,2,34.75,0.22,54.21
7c515bc5,fbbd817b,2024-09-09,book_5,Children,2,21.6,0.2,34.56
906254f5,be8b5642,2024-04-08,book_9,Sci-Fi,2,24.63,0.08,45.32
f857417e,aa51d31a,2024-06-01,book_93,Non-Fiction,3,34.62,0.07,96.59
b3fb6cfc,c8843428,2024-05-20,book_69,Fantasy,3,45.69,0.12,120.62
50bd7f3f,f932e4a1,2024-05-19,book_56,Non-Fiction,2,44.15,0.05,83.88
d2b8d377,6bf0f03c,2024-10-18,book_8,Educational,4,18.83,0.05,71.55
663ea336,007cc2f0,2024-04-15,book_10,Fantasy,1,12.32,0.22,9.61
8d12a3f1,09da8db1,2024-03-07,book_26,Sci-Fi,3,35.43,0.03,103.1
6e17805d,34c8ff08,2024-10-23,book_22,Children,5,37.95,0.17,157.49
304440d4,55dcf5d2,2024-03-27,book_52,Children,2,48.9,0.13,85.09
c6904381,74c8ca5c,2024-08-16,book_39,Educational,5,29.5,0.2,118.0
4adbd63a,49aa0842,2024-01-08,book_54,Romance,4,11.65,0.15,39.61
cbc48eab,c8e9b320,2024-07-10,book_31,Fiction,4,25.1,0.24,76.3
7e08858d,a1a8e2f6,2024-10-24,book_66,Children,5,9.48,0.26,35.08
48b5b478,352c43f7,2024-01-08,book_76,Romance,3,7.36,0.21,17.44
373e70c5,c0f24a21,2024-08-12,book_73,Fiction,2,10.71,0.04,20.56
09e004b7,e947ee02,2024-08-03,book_84,Non-Fiction,3,47.8,0.04,137.66
3224f0d5,6b36d209,2024-02-07,book_41,Fantasy,1,25.3,0.03,24.54
ffbf4748,0f65177c,2024-08-15,book_52,Non-Fiction,5,41.98,0.16,176.32
30df33f1,4089b71c,2024-07-21,book_51,Educational,5,11.77,0.01,58.26
f962cc5d,04b11b5c,2024-08-07,book_97,Educational,5,43.19,0.23,166.28
76c93c9f,a1e91c15,2024-10-21,book_96,Fantasy,5,11.29,0.13,49.11
6841684b,d57120b9,2024-07-19,book_51,Children,1,27.11,0.18,22.23
0e8a499b,38b032c3,2024-07-26,book_77,Fantasy,2,39.49,0.01,78.19
2915d5ad,c7747785,2024-04-07,book_81,Romance,3,27.02,0.11,72.14
cd29f15e,29115041,2024-06-11,book_10,Children,5,25.91,0.25,97.16
e9f1c7ee,2b8ebb79,2024-05-30,book_20,Fantasy,4,29.44,0.21,93.03
2571a97e,6ab553e9,2024-01-31,book_93,Educational,2,16.39,0.12,28.85
e68bbf1d,b705ddef,2024-04-02,book_64,Fantasy,3,14.02,0.1,37.85
4c68a523,5a1cfbd6,2024-10-07,book_37,Fantasy,4,10.17,0.23,31.32
c0f6c121,32efab5d,2024-07-15,book_87,Non-Fiction,5,9.21,0.05,43.75
9b343dd3,33cb4c6a,2024-03-30,book_32,Romance,4,5.28,0.08,19.43
bb97df0f,e24b6a1d,2024-04-09,book_53,Romance,3,49.52,0.05,141.13
9479ad09,032693c5,2024-09-10,book_77,Fiction,5,6.47,0.19,26.2
0c3e6c4e,8f5a72f7,2024-10-13,book_76,Educational,3,9.2,0.09,25.12
dde99cd2,01b50e6d,2024-01-21,book_38,Non-Fiction,1,48.85,0.15,41.52
50f74929,d385f3a2,2024-06-16,book_12,Romance,5,46.76,0.21,184.7
b2a1abf9,bac0708c,2024-08-09,book_15,Educational,1,25.66,0.29,18.22
180e9f61,9f5609da,2024-10-03,book_4,Romance,1,18.95,0.02,18.57
e3b86802,ddc53afa,2024-05-19,book_78,Sci-Fi,1,23.79,0.09,21.65
46defb23,5e44fc54,2024-08-26,book_49,Educational,4,45.6,0.13,158.69
f04e52b5,1c437951,2024-11-02,book_63,Fantasy,2,25.03,0.07,46.56
6bc72610,998a9582,2024-03-05,book_91,Non-Fiction,3,15.6,0.28,33.7
2ea42b03,adad9ce9,2024-06-20,book_82,Fiction,5,5.75,0.03,27.89
338bf3c9,9b9100bf,2024-02-23,book_56,Romance,5,21.81,0.02,106.87
58be253b,1cc82c9f,2024-05-14,book_64,Fantasy,1,47.0,0.15,39.95
083cc0a3,ec17be79,2024-07-03,book_4,Fantasy,4,42.93,0.07,159.7
8d6306c3,d15972aa,2024-05-21,book_43,Fiction,3,32.52,0.07,90.73
e2790865,b2cc8511,2024-06-19,book_42,Sci-Fi,3,14.71,0.24,33.54
5a1ba89c,d5365f3d,2024-06-08,book_42,Romance,5,37.43,0.26,138.49
36bdb0d2,74bba883,2024-04-22,book_79,Educational,4,39.58,0.16,132.99
6b3766b1,0683645c,2024-06-29,book_79,Fantasy,5,33.17,0.0,165.85
d1b42b43,a6d29517,2024-09-11,book_20,Non-Fiction,1,37.88,0.06,35.61
89c45fbb,ca23e08e,2024-04-26,book_97,Children,2,29.0,0.03,56.26
16a8c6c2,56499294,2024-02-20,book_15,Sci-Fi,1,22.63,0.1,20.37
9a1d294a,6620c8c9,2024-08-25,book_54,Sci-Fi,5,24.15,0.21,95.39
21d0faf9,ff172646,2024-10-26,book_28,Fantasy,2,19.75,0.14,33.97
fde8f876,b7c6ee96,2024-03-13,book_68,Sci-Fi,2,37.39,0.16,62.82
a57d3607,57369e0f,2024-06-12,book_74,Non-Fiction,2,7.64,0.07,14.21
64d75b4d,74c9353e,2024-03-16,book_66,Children,2,41.54,0.21,65.63
0c8c9ba6,3986bb30,2024-04-13,book_91,Children,5,45.04,0.2,180.16
9682bd43,12a01dbc,2024-08-05,book_15,Non-Fiction,3,25.26,0.26,56.08
0afb78f0,283f930e,2024-09-29,book_47,Romance,2,10.64,0.06,20.0
45aa0518,05e4408c,2024-01-16,book_77,Non-Fiction,1,41.11,0.12,36.18
1d88ad95,84577b61,2024-02-12,book_9,Sci-Fi,3,39.37,0.02,115.75
abe10daa,836cb4a5,2024-02-02,book_10,Sci-Fi,1,45.58,0.06,42.85
c303e28f,ac9b80c9,2024-02-26,book_59,Fantasy,1,10.83,0.07,10.07
b741f162,07ac6513,2024-06-04,book_83,Fiction,4,6.18,0.12,21.75
6e8c20db,4646c088,2024-09-03,book_82,Educational,5,38.03,0.03,184.45
0af7736a,f992947d,2024-01-28,book_66,Fiction,3,39.66,0.07,110.65
0cf83cce,2427e5ee,2024-09-18,book_78,Fantasy,2,13.5,0.21,21.33
e82870ce,8d4d670d,2024-06-25,book_49,Fiction,3,40.53,0.06,114.29
81adce31,78d25c3a,2024-01-18,book_43,Educational,2,41.61,0.03,80.72
aa0dcfc9,096af251,2024-05-19,book_60,Educational,1,10.55,0.16,8.86
9511a002,266a9ede,2024-06-02,book_33,Romance,5,38.96,0.13,169.48
8726e759,a61b16e1,2024-06-23,book_83,Non-Fiction,5,31.01,0.1,139.55
352a70a9,44527cf4,2024-08-11,book_71,Children,1,46.67,0.09,42.47
0d9ce48c,d542c630,2024-06-14,book_75,Fantasy,4,17.36,0.29,49.3
ef517ed5,4d6cab9c,2024-05-14,book_11,Fiction,3,43.11,0.18,106.05
f11d9d2b,24cf1be7,2024-07-07,book_23,Romance,5,34.86,0.28,125.5
2885e14d,333f5a2a,2024-05-19,book_26,Educational,3,13.58,0.12,35.85
7aa916cc,f124e7a9,2024-04-15,book_61,Sci-Fi,5,28.07,0.29,99.65
ff1dcbaa,4eb6ddac,2024-08-23,book_51,Educational,4,28.88,0.27,84.33
a37d0d84,68ca0b4c,2024-05-16,book_69,Educational,1,15.27,0.1,13.74
f6e1e63f,5369359f,2024-07-01,book_46,Non-Fiction,2,14.98,0.12,26.36
0a5caa23,a0b270ab,2024-08-28,book_47,Fiction,5,21.63,0.03,104.91
41506732,0d1096af,2024-06-19,book_37,Fiction,5,24.18,0.0,120.9
99cf70d4,a45d1282,2024-05-21,book_73,Children,2,42.92,0.05,81.55
6ee2de87,0d3f1540,2024-06-28,book_34,Romance,2,18.9,0.13,32.89
74c6cbd4,79c8f8b6,2024-03-07,book_89,Romance,4,41.23,0.15,140.18
c66db353,e388a9a5,2024-07-06,book_47,Children,1,31.56,0.14,27.14
5483a5fc,f991c5bf,2024-08-04,book_15,Non-Fiction,2,42.09,0.0,84.18
ac342abe,b55bd1b3,2024-01-18,book_74,Romance,1,5.95,0.16,5.0
64fa8bdc,7332e9e6,2024-09-19,book_58,Sci-Fi,2,27.29,0.02,53.49
81bcfce5,f19c5906,2024-03-21,book_85,Romance,1,17.22,0.12,15.15
93d37b7a,8fe802a9,2024-08-31,book_15,Children,1,33.87,0.19,27.43
acbc0a56,d9c81f46,2024-08-30,book_77,Non-Fiction,3,8.94,0.21,21.19
593c285f,f0bf2de7,2024-07-19,book_95,Educational,1,26.7,0.13,23.23
1a7ae635,0aca16ff,2024-05-15,book_33,Fantasy,1,45.77,0.12,40.28
9127a2d1,ab13f018,2024-09-04,book_95,Children,3,40.27,0.21,95.44
21ca89b3,f8ebf6ed,2024-02-15,book_36,Sci-Fi,4,5.48,0.15,18.63
2c91a1fb,62c0eb03,2024-06-16,book_13,Fiction,1,21.93,0.27,16.01
793fcacd,74ad1d23,2024-03-09,book_5,Fiction,3,7.32,0.22,17.13
95d57226,e18bc6fc,2024-09-14,book_44,Educational,3,32.33,0.04,93.11
f976b0e6,ba2835d9,2024-08-31,book_99,Romance,4,48.48,0.09,176.47
ac3539c2,1f956092,2024-04-22,book_28,Non-Fiction,1,44.32,0.02,43.43
8324af2f,4e784a8b,2024-04-08,book_89,Fantasy,3,9.92,0.23,22.92
d73b5a6e,0f3242d6,2024-07-06,book_94,Fiction,1,42.21,0.05,40.1
437b5073,fb09402d,2024-06-23,book_87,Fiction,1,46.18,0.27,33.71
1b03b417,89920955,2024-04-16,book_51,Fiction,3,12.05,0.04,34.7
5c607a9f,2b5c3ece,2024-03-22,book_76,Fantasy,5,36.37,0.05,172.76
99eba75a,0c706016,2024-07-09,book_14,Romance,2,37.72,0.01,74.69
ec10554f,4d8ed510,2024-08-12,book_21,Non-Fiction,2,26.38,0.13,45.9
a553c270,882936dc,2024-09-17,book_12,Non-Fiction,2,14.5,0.11,25.81
5a4ec95e,c9bffdf1,2024-07-28,book_34,Children,1,47.71,0.19,38.65
831ba63e,d8e50f47,2024-02-24,book_44,Fantasy,1,19.49,0.27,14.23
0afec465,fd146931,2024-08-01,book_98,Non-Fiction,3,43.81,0.14,113.03
be61bbea,195f5c0a,2024-06-18,book_17,Educational,2,44.73,0.14,76.94
99ef632c,ec0b2ad7,2024-01-19,book_43,Sci-Fi,1,43.28,0.02,42.41
63e9c20b,f38ec64d,2024-05-17,book_41,Children,2,44.99,0.04,86.38
643b4492,52e8447f,2024-04-14,book_36,Non-Fiction,4,41.08,0.04,157.75
fb349468,9f718150,2024-04-09,book_73,Fantasy,4,8.94,0.06,33.61
86624e55,3e3784df,2024-07-05,book_24,Fiction,2,22.98,0.04,44.12
2f70bc19,1e6c2cea,2024-07-06,book_48,Children,2,45.25,0.16,76.02
3b384f2c,acffc4cd,2024-07-08,book_56,Children,5,42.88,0.19,173.66
88e12735,c0e285f4,2024-05-09,book_86,Fantasy,3,17.5,0.09,47.77
8163a83f,0552211a,2024-02-16,book_83,Non-Fiction,2,21.0,0.16,35.28
35d6f8df,4771110f,2024-04-16,book_78,Educational,5,28.39,0.0,141.95
e1d7f60a,b04f46da,2024-10-24,book_50,Romance,3,19.36,0.05,55.18
0b430818,7c36c733,2024-09-17,book_92,Educational,1,49.31,0.25,36.98
4df63fed,d4051102,2024-03-31,book_96,Fantasy,4,10.08,0.26,29.84
7b19ac18,293cda2d,2024-07-19,book_32,Romance,2,37.15,0.21,58.7
be869018,9b079c39,2024-06-11,book_24,Romance,4,9.81,0.04,37.67
46011b4e,c84dacab,2024-05-22,book_71,Children,3,7.53,0.23,17.39
55e7eb7d,8473fa15,2024-02-21,book_70,Non-Fiction,3,8.37,0.17,20.84
8b34f0db,4e16bdaf,2024-04-03,book_59,Children,4,36.37,0.24,110.56
22ffa311,9815244e,2024-08-12,book_30,Sci-Fi,1,47.63,0.21,37.63
632fed82,567a363c,2024-09-14,book_76,Children,1,21.99,0.25,16.49
4c8b5d2b,b3033ecc,2024-02-27,book_80,Educational,2,12.89,0.21,20.37
e1a07727,d73d692c,2024-07-17,book_50,Educational,2,33.57,0.11,59.75
c75a9c97,2a132e30,2024-09-05,book_44,Non-Fiction,4,26.68,0.2,85.38
f14a7d7b,661d80fa,2024-04-03,book_77,Sci-Fi,5,24.88,0.18,102.01
69343229,e6f5afb4,2024-09-26,book_41,Fantasy,5,47.84,0.13,208.1
eb7421a1,6384cbad,2024-03-26,book_17,Fiction,1,25.62,0.19,20.75
57dbae8b,9b5ac728,2024-02-15,book_34,Non-Fiction,3,12.47,0.22,29.18
7fe55a8e,6328d6eb,2024-09-20,book_47,Fantasy,3,38.74,0.28,83.68
5511499c,7091bff0,2024-03-16,book_80,Fantasy,5,15.15,0.15,64.39
949b305f,9e6478f2,2024-09-26,book_94,Fiction,5,17.49,0.1,78.7
d4c92bb4,c534d366,2024-05-29,book_94,Non-Fiction,5,17.66,0.27,64.46
7c2662b1,53af5230,2024-07-14,book_25,Fiction,3,30.16,0.08,83.24
622a36b8,aae09e04,2024-03-18,book_50,Educational,3,42.31,0.07,118.04
d7e3e4ed,2206436b,2024-07-12,book_59,Fantasy,5,32.85,0.1,147.83
1245e0e7,9294ed4b,2024-03-06,book_54,Romance,5,13.31,0.16,55.9
c30cf9fa,9e229ec3,2024-07-01,book_3,Sci-Fi,3,42.32,0.02,124.42
44aa5d29,597ccedc,2024-06-03,book_91,Fiction,2,36.16,0.22,56.41
76ccc2a7,1eaae7ca,2024-01-06,book_70,Romance,3,37.86,0.28,81.78
9cf33955,3ea039d7,2024-10-22,book_94,Fiction,4,27.43,0.21,86.68
e359e561,f1c2d76d,2024-07-14,book_3,Romance,1,19.39,0.1,17.45
c2af4c3d,76ab022b,2024-03-23,book_46,Educational,2,28.45,0.08,52.35
7845fe07,ad432412,2024-01-24,book_40,Romance,1,5.7,0.07,5.3
98fb8ea3,6fff33b6,2024-06-16,book_25,Educational,2,29.78,0.12,52.41
e2444554,10530442,2024-08-12,book_26,Fiction,4,9.85,0.14,33.88
c822bb3c,aa18bdc6,2024-01-02,book_78,Non-Fiction,2,26.83,0.2,42.93
00d04191,18f6f31c,2024-02-01,book_20,Non-Fiction,2,25.46,0.3,35.64
7e32252b,b9b3cd30,2024-03-25,book_75,Children,1,26.34,0.08,24.23
e13bded8,a449f81d,2024-07-16,book_36,Fantasy,3,39.61,0.28,85.56
4e72e97f,f11cba44,2024-05-11,book_17,Fantasy,5,42.61,0.07,198.14
1db078df,12d9d49e,2024-01-04,book_46,Fiction,3,25.16,0.01,74.73
bdda85e1,0ade9391,2024-02-15,book_97,Educational,2,23.39,0.05,44.44
c36ee7dd,9daae899,2024-02-02,book_20,Educational,2,45.78,0.1,82.4
fc9a024c,1b5f0db4,2024-10-29,book_39,Educational,3,15.36,0.04,44.24
7cc1bd2e,a205c65a,2024-05-02,book_16,Romance,1,12.97,0.02,12.71
2aa61bc9,02e6684f,2024-05-13,book_4,Fiction,3,42.34,0.18,104.16
b772ebba,9ea5e682,2024-02-19,book_80,Romance,4,6.64,0.03,25.76
33a4d6c4,6ff4e7f9,2024-02-11,book_45,Sci-Fi,3,28.14,0.14,72.6
a15eb83b,21ed2c7a,2024-02-06,book_47,Educational,5,46.25,0.3,161.88
37474fe1,d99eb997,2024-06-26,book_29,Sci-Fi,5,37.07,0.21,146.43
eca38fe1,2f9b7aad,2024-05-30,book_35,Fantasy,4,42.13,0.01,166.83
5cf5cb5d,7ff45362,2024-06-10,book_7,Sci-Fi,2,46.21,0.23,71.16
3434e00b,9948fe41,2024-05-05,book_69,Romance,5,25.1,0.2,100.4
bc91f3e0,7ce0ddcf,2024-09-05,book_17,Sci-Fi,2,33.25,0.03,64.5
4d4b31a0,67340eb2,2024-10-27,book_35,Romance,4,47.4,0.18,155.47
72577c5f,e95a70b6,2024-05-12,book_59,Fiction,1,5.91,0.1,5.32
946e7e6c,f37fc24a,2024-09-10,book_23,Romance,4,37.58,0.04,144.31
